a	/eɪ̯/, /ə/, /ˈʌ/	/eɪ̯/, /ə/, /ʌ/, /ɔ/, /ˈʌ/
hobson-jobson	/ˌhɑb.sənˈdʒɑb.sən/	
hochkirch	/ˈhoʊk.kɪɹk/	/ˈhoʊk.kɪɹk/
hock	/hɑk/	
hockey	/ˈhɑ.ki/	/ˈhɒ.ki/
hockeys	/ˈhɑkiz/	/ˈhɒkiz/
hocus-pocus	/ˌhoʊkəs ˈpoʊkəs/	/ˌhəʊkəs ˈpəʊkəs/
hod	/hɑd/	/hɒd/
hode	/hoʊd/	/həʊd/
hodge	/hɑd͡ʒ/	/hɒd͡ʒ/
hodgepodge	/ˈhɑd͡ʒˌpɑd͡ʒ/	
hodgkin	/ˈhɑd͡ʒ.kɪn/	/ˈhɒd͡ʒ.kɪn/
hodgson	/ˈhɑd͡ʒ.sən/	
hodiern	/ˈhəʊdiˌɜː(ɹ)n/	/ˈhəʊdiˌɜː(ɹ)n/
hodiernal	/hoʊˈdi.ərn(ə)l/	/həʊdiˈɜːnl̩/
hodo-	/ˌhɑdə/	/ˌhɒdə(ʊ)/
hodophobic	/ˌhɑdəˈfoʊbɪk/	/ˌhɒdə(ʊ)ˈfəʊbɪk/
hodson	/ˈhɑd.sən/	/ˈhɒd.sən/
hoe	/hoʊ/	
hoed	/hoʊd/	
hoedown	/ˈhoʊdaʊn/	
hoekstra	/ˈhuːkstɹə/	/ˈhuːkstɹə/
hoeven	/ˈhoʊvən/	/ˈhoʊvən/
hofstadter	/ˈhɒfstætə(ɹ)/	/ˈhɒfstætə(ɹ)/
hog	/hɔɡ/	/hɒɡ/
hogan	/ˈhoʊ.ɡən/, /ˈhoʊɡən/	
hogarth	/ˈhoʊˌɡɑɹθ/	/ˈhəʊˌɡɑːθ/
hogarthian	/hoʊˈɡɑɹθi.ən/	/həʊˈɡɑːθi.ən/
hogg	/hɑɡ/	/hɒɡ/
hoggaster	/ˈhɒɡəstəɹ/	/ˈhɒɡəstəɹ/
hoggery	/ˈhɒɡəɹi/	/ˈhɒɡəɹi/
hogget	/ˈhɑɡət/	/ˈhɒɡɪt/
hogmanay	/ˈhɑɡməˌneɪ/	/ˈhɒɡməˌneɪ/
hogo	/ˈhəʊɡəʊ/	/ˈhəʊɡəʊ/
hogshead	/ˈhɑɡzˌhɛd/	/ˈhɒɡzˌhɛd/
hogwarts	/ˈhɔɡ.wɔɹts/	/ˈhɒɡ.wɔːts/
hogwash	/ˈhɔɡ.wɑʃ/	/ˈhɒɡ.wɒʃ/
hohenzollern	/ˈhoʊənˌzɑləɹn/	
hohokam	/ˌhoʊ.hoʊˈkɑm/	/ˌhəʊ.həʊˈkɑːm/
hoisin	/ˈhɔɪ.sɪn/	/ˈhɔɪ.sɪn/
hoisting	/ˈhɔɪstɪŋ/	/ˈhɔɪstɪŋ/
hoistings	/ˈhɔɪstɪŋz/	/ˈhɔɪstɪŋz/
hoists	/hɔɪsts/	/hɔɪsts/
hoity-toitily	/ˌhɔɪ.tiˈtɔɪ.tɪ.li/	
hoity-toity	/ˈhɔɪtiˈtɔɪti/	/ˈhɔɪtiˈtɔɪti/
hokan	/ˈhoʊkæn/	
hokes		/həʊks/
hokey	/ˈhoʊki/	/ˈhəʊki/
hokitika	/həʊkɪtɪkə/	/həʊkɪtɪkə/
hokkaido	/hɑˈkaɪdoʊ/	/hɒˈkaɪdəʊ/
hokkien	/ˈhɑkiˌɛn/	/ˈhɒkiɛn/
hokshan	/hɒkˈʃɑːn/	/hɒkˈʃɑːn/
hokum	/ˈhoʊkəm/	/ˈhəʊkəm/
hola	/ˈoʊlɑː/	
holap	/ˈhoʊlæp/	/ˈhoʊlæp/
holard	/ˈhɒˌlɑː(ɹ)d/	/ˈhɒˌlɑː(ɹ)d/
holaxonian	/ˌhɑləkˈsoʊ.ni.ən/	/ˌhɒləkˈsəʊ.ni.ən/
holcad	/ˈhɒlkæd/	/ˈhɒlkæd/
hold	/hoʊld/	/həʊld/
hold-up	/ˈhoʊldˌʌp/	
holdall	/ˈhoʊldɔːl/	
holden	/ˈhoʊldən/	
holder	/ˈhoʊɫdɚ/, /ˈhoʊldɚ/	/ˈhəʊldə/
holding	/[ˈhoʊɫdɪŋ]/	
holdout	/ˈhoʊldˌaʊt/	
holdover	/ˈhoʊldˌoʊvɚ/	
holds	/hoʊldz/	/həʊldz/
hole	/hoʊl/	/həʊl/
holed	/hoʊld/	/həʊld/
holeless	/ˈhoʊl.ləs/	/ˈhəʊl.ləs/
holes	/hoʊlz/	/həʊlz/
holey	/ˈhoʊli/	
holi	/ˈhoʊli/	
holiday	/ˈhɑləˌdeɪ/	/ˈhɒlɪˌdeɪ/
holier	/ˈhoʊliɚ/	
holier-than-thou	/ˈhoʊ.li.ɚ ðən ˈðaʊ/	/ˈhəʊ.li.ə ðən ˈðaʊ/
holies	/ˈhoʊliz/	/ˈhəʊliz/
holiest	/ˈhoʊli.ɪst/	
holiness	/ˈhoʊlinəs/	/ˈhəʊlinəs/
holistic	/hoʊˈlɪs.tɪk/	
holker	/ˈhoʊlkə(ɹ)/	/ˈhoʊlkə(ɹ)/
holla	/ˈhɑlə/	
holland	/ˈhɑ.lənd/, /ˈhɑlənd/	/ˈhɒ.lənd/, /ˈhɒlənd/
hollanditis	/hɑlænˈdaɪtɪs/	
holle	/ˈhɑli/	
holler	/ˈhɑlɚ/	/ˈhɒlə/
hollow	/ˈhɑloʊ/	/ˈhɒləʊ/
hollowing	/ˈhɒləʊɪŋ/	/ˈhɒləʊɪŋ/
holly	/ˈhɑli/	/ˈhɒli/
hollyhock	/ˈhɑlihɑk/	/ˈhɒlihɒk/
hollywood	/ˈhɑ.li.wʊd/	/ˈhɒ.li.wʊd/
holm	/hoʊm/	
holmes	/hoʊmz/	/hoʊmz/
holmium	/ˈhoʊ(l).mi.əm/	
holo-	/ˌhɔl.ə-/	/ˌhɒl.ə-/
holocaust	/ˈhɑl.əˌkɔst/	/ˈhɒl.ə(ʊ)ˌkɔːst/, /ˈhɒləkɔːst/
holocost	/ˈhɑləkɔst/	
holocryptic	/ˌhɑ.ləˈkɹɪp.tɪk/	/ˌhɒl.əˈkɹɪp.tɪk/
holodontid	/ˌhɑ.loʊˈdɑn.tɪd/	
holofernes	/hɑːləˈfɝːniːz/	
hologonic	/ˌhɑl.əˈɡɑn.ɪk/	/ˌhɒl.əʊˈɡɒn.ɪk/
hologram	/ˈhɑləˌɡɹæm/	/ˈhɒləɡɹæm/
holonym	/ˈhɑl.əˌnɪm/	/ˈhɒl.əˌnɪm/
holophote	/ˈhɒləfəʊt/	/ˈhɒləfəʊt/
holophrastic	/ˌhɑ.loʊˈfɹæs.tɪk/	
holopresence	/ˌhɑ.loʊˈpɹɛ.z(ə)ns/	/ˌhɒl.əʊˈpɹɛz.n̩s/
holotropic	/ˈhɒləˌtɹɒpɪk/	/ˈhɒləˌtɹɒpɪk/
holovid	/ˈhɒləʊˌvɪd/	/ˈhɒləʊˌvɪd/
holp	/hɒlp/	/hɒlp/
hols		/hɒlz/
holstein	/ˈhoʊlstaɪn/	
holt	/hoʊlt/	/hɒlt/
holubtsi	/ˈhɒləpˌt͡ʃi/	/ˈhɒləpˌt͡ʃi/
holy	/ˈhoʊli/	/ˈhəʊli/
holyoke	/ˈhoʊ.li.oʊk/	/ˈhoʊ.li.oʊk/
holyshiv	/ˈɦɔlɪʃiu̯/	/ˈɦɔlɪʃiu̯/
holystone	/ˈhoʊl.i.stoʊn/	
homage	/(h)oʊˈmɑʒ/	/ˈhɒmɪd͡ʒ/
hombre	/ˈɑmbɹeɪ/	/ˈɒmbɹeɪ/
homburg	/ˈhɑmbɚɡ/	/ˈhɒmbəɡ/
home	/hoʊm/, /ˈhjuːm/	/həʊm/, /ˈhjuːm/
homebound	/ˈhoʊmbaʊnd/	
homeboy	/ˈhoʊm.bɔɪ/	
homebred	/ˈhoʊmˌbɹɛd/	
homebrew	/ˈhoʊmˌbɹu/	
homecoming	/ˈhoʊmˌkʌmɪŋ/	
homed	/ˈhoʊmd/	/ˈhəʊmd/
homegirl	/ˈhoʊmˌɡɝl/	
homeland	/ˈhoʊmˌlænd/	/ˈhəʊmˌlænd/
homelander	/ˈhoʊmˌlændəɹ/	/ˈhəʊmˌlændə/
homeless	/ˈhoʊmlɪs/	
homely	/ˈhoʊmli/	
homelyn	/ˈhɒməlɪn/	/ˈhɒməlɪn/
homeograph		/hɒˈmiːəʊɡɹæf/
homeography	/ˌhəʊmiˈɒɡɹəfi/	/ˌhəʊmiˈɒɡɹəfi/
homeokinesis	/ˌhoʊ.mi.oʊ.kəˈni.səs/	
homeologous	/ˌhoʊmiˈɒləɡəs/	
homeopathy	/ˌhoʊmiˈɑpəθi/	
homeophony		/ˌhɒmiˈɒfəni/
homeostasis	/ˌhoʊ.mi.oʊˈsteɪ.sɪs/	/ˌhɒmɪə(ʊ)ˈsteɪsɪs/
homeostatic	/ˌhoʊmioʊˈstætɪk/	
homeoteleuton	/ˌhoʊmiˌoʊtəˈluːtən/	/ˌhəʊmiˌəʊtəˈluːtən/
homeotherm	/ˈhoʊmioʊˌθɝm/	/ˈhəʊmi.əʊˌθɜːm/
homepreneur	/ˌhoʊm.pɹəˈnɝ/	/ˌhəʊm.pɹəˈnɜː/
homer	/ˈhoʊmɚ/, /ˈhoʊməɹ/	/ˈhəʊmə/
homeric	/hoʊˈmɛɹɪk/	/həʊˈmɛɹɪk/
homerism	/ˈhoʊməɹɪzəm/	/ˈhoʊməɹɪzəm/
homeroom	/ˈhoʊmˌɹum/	
homes	/hoʊmz/	/həʊmz/
homesick	/ˈhoʊ̯m.sɪk/	/ˈhəʊ̯m.sɪk/
homespun	/ˈhoʊmˌspʌn/	
homestay	/ˈhoʊmˌsteɪ/	
homestead	/ˈhoʊmˌstɛd/	
homesteader	/ˈhoʊmstɛdɚ/	
hometown	/ˈhoʊmˌtaʊn/	
homeward	/ˈhoʊmwɚd/	/ˈhəʊmwəd/
homework	/ˈhoʊmˌwɝk/	/ˈhəʊmˌwɜːk/
homey	/ˈhoʊmi/	
homi	/hɑmi/	
homicide	/ˈhɑ.məˌsaɪ̯d/	/ˈhɒm.ɪˌsaɪ̯d/
homie	/ˈhoʊ.mi/	
homiletical	/hɒmɪˈlɛtɪkəl/	/hɒmɪˈlɛtɪkəl/
homily	/ˈhɑməli/, /ˈhoʊmɪli/	/ˈhɒmɪli/
homing	/ˈhoʊmɪŋ/	/ˈhəʊmɪŋ/
hominid	/ˈhɑ.mə.nɪd/	
hominoid	/ˈhɑmənɔɪd/	/ˈhɒmənɔɪd/
homlin	/ˈhæm lɪn/	/ˈhæm lɪn/
hommage	/oʊˈmɑːʒ/	/oʊˈmɑːʒ/
homo	/ˈhoʊ.moʊ/	
homodeletion	/ˌhoʊmoʊdɪˈliːʃən/	/ˌhoʊmoʊdɪˈliːʃən/
homodimer	/hoʊmoʊˈdaɪmɚ/	
homoe-		/hɒˈmiː/
homoeologous	/ˌhoʊmiˈɒləɡəs/	
homoeomerous	/hoʊmiˈɑməɹəs/	
homoerotic	/ˌhoʊmoʊəˈɹɑtɪk/	/ˌhəʊməʊəˈɹɒtɪk/
homoeroticism	/ˌhoʊ.moʊ.ɪˈɹɑ.tɪˌsɪ.zəm/	
homogenates	/həˈmɑːd͡ʒəneɪts/	/həˈmɑːd͡ʒəneɪts/
homogene	/ˈhɒməd͡ʒiːn/	/ˈhɒməd͡ʒiːn/
homogeneity	/ˌhoʊ.mə.d͡ʒəˈniː.ə.ti/	
homogeneous	/ˌhoʊ.moʊˈd͡ʒi.ni.əs/	
homogenesis	/ˌhoʊmoʊˈd͡ʒɛnəsɪs/	/ˌhoʊmoʊˈd͡ʒɛnəsɪs/
homogenise	/həˈmɑːd͡ʒənaɪz/	/həˈmɒdʒənaɪz/
homogenize	/həˈmɑːd͡ʒənaɪz/	/həˈmɒdʒənaɪz/
homogenous	/həˈmɑd͡ʒɪnəs/	/həˈmɒd͡ʒɪnəs/
homogeny	/həˈmɑd͡ʒəni/	
homoglyph		/ˈhɒməʊɡlɪf/
homoglyphs	/ˈhɒməʊɡlɪfs/	/ˈhɒməʊɡlɪfs/
homoglyphy	/hoʊˈmɒɡlɪfi/	/hoʊˈmɒɡlɪfi/
homograph	/ˈhɑːməɡɹæf/	/ˈhɒməɡɹɑːf/
homography	/hoʊˈmɒɡɹəfi/	/həʊˈmɒɡɹəfɪ/
homoi-		/hɒˈmɔɪ/
homoiophone		/hɒˈmɔɪəfəʊn/
homolog	/ˈhɑːməlɑːɡ/	/ˈhɒməlɒɡ/
homologate	/həˈmɑləɡeɪt/	
homologue	/ˈhɑːməlɑːɡ/	/ˈhɒməlɒɡ/
homonormative	/ˌhoʊoʊˈnoɹmətɪv/	/ˌhəʊəʊˈnɔːmətɪv/
homonormativity	/ˌhoʊ.moʊ.nɔːɹ.məˈtɪv.ə.ti/	/ˌhəʊ.məʊ.nɔː.məˈtɪv.ɪ.ti/
homonym	/ˈhɑmənɪm/	/ˈhɒmənɪm/
homonymy	/həˈmɒnəmi/	/həˈmɒnəmi/
homophobe	/ˈhoʊ.məˌfoʊb/	/ˈhəʊ.məˌfəʊb/
homophobia	/ˌhoʊ.məˈfoʊ.bi.ə/	/ˌhəʊ.məˈfəʊ.bi.ə/
homophobic	/ˈhoʊ.məˌfoʊ.bɪk/	/ˈhəʊ.məˌfəʊ.bɪk/
homophone	/ˈhɑməfoʊn/	
homophony	/həˈmɑfəni/	/həˈmɒfəni/
homopolar	/ˌhɒm.əˈpəʊ.lə(ɹ)/	/ˌhɒm.əˈpəʊ.lə(ɹ)/
homorganic	/ˌhɑmɔɹˈɡænɪk/	/ˌhɒmɔːˈɡænɪk/
homoromantic	/ˌhoʊ.moʊ.ɹoʊˈmæntɪk/	/ˌhəʊ.mə(ʊ).ɹə(ʊ)ˈmantɪk/
homoscedasticity	/hoʊmoʊsɪdæsˈtɪsɪti/	
homosemic	/ˌhoʊməˈsimək/	/ˌhoʊməˈsimək/
homosemous	/ˌhoʊməˈsiːməs/	/ˌhoʊməˈsiːməs/
homosemy	/həˈmɑsəmi/	/həˈmɑsəmi/
homosexuality	/ˌhoʊməˌsɛkʃuˈælɪti/	/ˌhəʊmə(ʊ)sɛkʃʊˈælɪti/
homotopic	/hoʊ̯.moʊ̯ˈtɑp.ɪk/	
homotopy	/həˈmɑtəpi/	
homotype	/ˈhɒmətaɪp/	/ˈhɒmətaɪp/
homozygote	/ˌhəʊməʊˈzaɪɡəʊt/	/ˌhəʊməʊˈzaɪɡəʊt/
homsi	/ˈhɒmsi/	/ˈhɒmsi/
homunculus	/həˈmʌŋk.jə.ləs/	
hon	/hɔ̃/	/hɔ̃/
honcho	/ˈhɑn.t͡ʃoʊ/	
honda	/ˈhɑndə/	/ˈhɒndə/
hondose	/ˈhʌnˌdoʊs/	/ˈhʌnˌdəʊs/
honduras	/hɑnˈdʊɹ.əs/	/hɒnˈdjʊə.ɹəs/
hone	/hoʊn/	/həʊn/
honed	/hoʊnd/	/həʊnd/
hones	/hoʊnz/	/həʊnz/
honest	/ˈɑ.nɪst/	/ˈɒn.ɪst/
honestly	/ˈɑ.nɪst.li/	/ˈɒn.ɪst.li/
honesty	/ˈɑ.nɪ.sti/	/ˈɒn.ɪ.sti/
honey	/ˈhʌni/	/ˈhʌni/
honeycomb	/ˈhʌniˌkoʊm/	/ˈhʌnikəʊm/
honeycrisp	/ˈhʌniˈkɹɪsp/	/ˈhʌniˈkɹɪsp/
honeydew	/ˈhʌniˌd(j)u/	/ˈhʌnɪdjuː/
honeyfall	/ˈhʌ.ni.fɔːl/	
honeymonth	/ˈhʌnɪˌmʌnθ/	/ˈhʌnɪˌmʌnθ/
honeymooner	/ˈhʌn.iˌmunɚ/	
honeys	/ˈhʌniz/	/ˈhʌniz/
honeysuckle	/ˈhʌn.i.sʌk.əl/	/ˈhʌnɪsʌk(ə)l/
hong	/hɔŋ/	
hongbao	/ˈhɔŋˌbaʊ/	/ˈhɒŋbaʊ/
hongerblom	/ˈhɑŋəɹblɑm/	
honghu	/hɔŋ.hu/	
hongtong	/hɒŋˈtɒŋ/	/hɒŋˈtɒŋ/
hongze	/ˈhɒŋzə/	/ˈhɒŋzə/
honing	/ˈhoʊnɪŋ/	/ˈhəʊnɪŋ/
honington	/ˈhɒnɪŋtən/	/ˈhɒnɪŋtən/
honiton	/ˈhʌnitən/	/ˈhʌnitən/
honk	/hɑŋk/	/hɒŋk/
honolulu	/ˌhoʊ.nəˈluː.luː/	
honor	/ˈɑ.nɚ/	/ˈɒn.ə/
honorable	/ˈɑn.ə.ɹəbl̩/	/ˈɒn.ə ɹəbl̩/
honorarium	/ˌɑ.nəˈɹɛɹ.i.əm/	
honorary	/ˈɑn.əˌɹɛɹ.i/	
honoree	/ˌɑn.ɚˈi/	/ˌɒn.əˈiː/
honorific	/ˌɑːnəˈɹɪfɪk/	/ˌɒnəˈɹɪfɪk/
honorificabilitudinitatibus	/ˌɑn.əˌɹɪf.ɪ.kəˌbɪl.əˌt(j)u.dɪ.nɪˈteɪ.tɪ.bəs/	/ˌɒn.əˌɹɪf.ɪ.kəˌbɪl.ɪˌt(j)uː.dɪ.nɪˈteɪ.tɪ.bəs/
honorificabilitudinity		/ˌhɒnɒˌɹɪfɪkəˌbɪlɪtjuːˈdɪnɪtɪ/
honors	/ˈɑn.ɚz/	/ˈɒn.əz/
honour	/ˈɑnəɹ/	/ˈɒnə/
honourably	/ˈɑnəɹəbli/	/ˈɒnəɹəbli/
honoured	/ˈɑnɚd/	/ˈɒnəd/
honshu	/ˈhɑnʃu/	
honyock	/[ˈhɑnjɑk]/	
hooah	/ˈhu.ɑː/	
hood	/hʊd/	/hʊd/
hooded	/ˈhʊdɪd/	/ˈhʊdɪd/
hoodie	/ˈhʊdi/	/ˈhʊdi/
hoodmould		/ˈhʊdməʊld/
hoodmoulds	/ˈhʊdməʊldz/	/ˈhʊdməʊldz/
hoodoo	/ˈhudu/	/ˈhuːduː/
hoods	/hʊdz/	/hʊdz/
hoodwink	/ˈhʊdˌwɪŋk/	/ˈhʊdwɪŋk/
hoof	/hʊf/	
hoofball	/ˈhuːfbɔːl/	/ˈhuːfbɔːl/
hoofing	/ˈhʊfɪŋ/	/ˈhʊfɪŋ/
hoofs	/hufs/	
hoogie	/huːd͡ʒi/	
hoojah	/huːd͡ʒə/	
hook	/hʊk/	/hʊk/
hookah	/ˈhu.kə/	
hookaroon	/ˌhʊkəˈɹuːn/	/ˌhʊkəˈɹuːn/
hooke	/hʊk/	/hʊk/
hooker	/ˈhʊkɚ/	/ˈhʊkə/
hooklet		/ˈhʊklɪt/
hooknose	/ˈhʊkˌnoʊz/	
hooks	/hʊks/	/hʊks/
hookworm	/ˈhʊkˌwɝm/	
hool	/ˈhul/	/ˈhuːl/
hooley	/ˈhuli/	/ˈhuːli/
hoolie	/ˈhuli/	/ˈhuːli/
hoon	/hun/	/huːn/
hoop	/hʊp/	
hooper	/huːpəɹ/, /ˈhupɚ/	/huːpəɹ/
hooping	/ˈhuːpɪŋ/	/ˈhuːpɪŋ/
hoopoe	/ˈhupu/	/ˈhuːpuː/
hooptie	/ˈhupti/	/ˈhupti/
hoorah	/ˈhu.ɹɑː/	/ˈhu.ɹɑː/
hooroosh	/həˈɹuːʃ/	/həˈɹuːʃ/
hooscow	/ˈhuːskaʊ/	/ˈhuːskaʊ/
hoose	/hus/	/huːs/
hoosecow	/ˈhuːskaʊ/	/ˈhuːskaʊ/
hoosegow	/ˈhuːsɡaʊ/	/ˈhuːsɡaʊ/
hoosier	/ˈhuʒɚ/	/ˈhuːʒə/
hooted	/ˈhuːtɪd/	/ˈhuːtɪd/
hooter	/ˈhu.tɚ/	
hooting	/ˈhuːtɪŋ/	/ˈhuːtɪŋ/
hootings	/ˈhuːtɪŋz/	/ˈhuːtɪŋz/
hoots	/huːts/	/huːts/
hoover	/ˈhuvɚ/	/ˈhuːvə(ɹ)/
hooverize	/ˈhuvɚaɪz/	/ˈhuːvə(ɹ)aɪz/
hooyah	/huˈjɑː/	/huˈjɑː/
hop	/hɑp/	
hope	/ˈhoʊp/	/ˈhəʊp/
hopecore	/ˈhoʊpˌkoɹ/	
hoped	/hoʊpt/	/həʊpt/
hopedale	/ˈhoʊp.deɪl/	/ˈhoʊp.deɪl/
hopeful	/ˈhoʊpfl̩/	/ˈhəʊpfl̩/
hopefully	/ˈhoʊp.fə.li/	
hopeless	/ˈhoʊplɪs/	/ˈhəʊplɪs/
hopelessly	/ˈhoʊplɪsli/	/ˈhəʊplɪsli/
hopes	/hoʊps/	/həʊps/
hopi	/ˈhoʊ.pi/	
hoping	/ˈhoʊpɪŋ/	/ˈhəʊpɪŋ/
hopium	/ˈhoʊ.pi.əm/	
hopkin	/ˈhɑp.kɪn/	/ˈhɒp.kɪn/
hopkins	/ˈhɑp.kɪnz/	/ˈhɒp.kɪnz/
hopl-		/hɒpl/
hoplite	/ˈhɒplaɪt/	/ˈhɒplaɪt/
hoplochrism		/ˈhɒpləʊkɹɪzm/
hoplophilia	/hɒpˈlɒfɪliə/	/hɒpˈlɒfɪliə/
hoppean	/ˈhɔ.pi.ən/	/ˈhɔ.pi.ən/
hopper	/ˈhɑ.pɚ/	/ˈhɒp.ə(ɹ)/
hoppet	/ˈhɒpɪt/	/ˈhɒpɪt/
hoppily	/ˈhɑpɪli/	/ˈhɒpɪli/
hoppo	/ˈhɑpoʊ/	/ˈhɒpəʊ/
hoppy	/ˈhɑpi/	/ˈhɒpi/
hopscotch	/ˈhɑpˌskɑt͡ʃ/	/ˈhɒpˌskɒt͡ʃ/
hopsford	/ˈhɒpsfə(ɹ)d/	/ˈhɒpsfə(ɹ)d/
hoptoad	/ˈhɑp.toʊd/	/ˈhɒp.təʊd/
hor	/høː/, /hɔː˨˩/	/høː/, /hɔː˨˩/
horace	/ˈhɔɹəs/	/ˈhɒɹɪs/
horae	/ˈhɔːɹi/	/ˈhɔːɹi/
horary	/ˈhɔːɹəɹi/	/ˈhɔːɹəɹi/
horde	/hɔɹd/	/hɔːd/
horeb	/ˈhɔːɹɛb/	/ˈhɔːɹɛb/
horilka	/hoˈɹilka/	/hoˈɹilka/
horizon	/həˈɹaɪ.zən/	/həˈɹaɪ.zən/
horizonal	/həˈɹaɪzənəl/	/həˈɹaɪzənəl/
horizontal	/ˌhoɹəˈzɑn.təl/	/ˌhɒɹɪˈzɒn.təl/
hormonal	/hɔɹˈmoʊnəl/	
hormone	/ˈhoɹmoʊn/	/ˈhɔːməʊn/
hormuz	/hɔɹˈmuːz/	/hɔːˈmuːz/
horn	/hɔɹn/	/hɔːn/
hornbeam	/ˈhoɹnˌbim/	/ˈhɔːnbiːm/
hornbill	/ˈhɔːɹn.bɪl/	/ˈhɔːn.bɪl/
hornblende	/ˈhɔɹnˌblɛnd/	
hornet	/ˈhɔɹ.nɪt/	
horngry	/ˈhɔŋ.ɡɹi/	/ˈhɔŋ.ɡɹi/
hornless	/ˈhɔɹn.lɪs/	
hornotine	/ˈhɔː(ɹ)nətaɪn/	/ˈhɔː(ɹ)nətaɪn/
horns	/hɔɹnz/	/hɔːnz/
hornswoggle	/ˈhɔɹn.swɑ.ɡəl/	/ˈhɔːn.swɒɡ.əl/
hornung	/ˈhɔɹnʊŋ/	
horny	/ˈhoɹni/	/ˈhɔːni/
horny-handed	/ˈhoɹniˌhændəd/	/ˈhɔːniˌhændɪd/
horoeka	/hoɹoʊˈikə/	
horokhiv	/ɦoˈrɔxiu̯/	/ɦoˈrɔxiu̯/
horologe	/ˈhɔɹəˌloʊd͡ʒ/	/ˈhɒrəlɒd͡ʒ/
horologion	/hɔɹəloʊd͡ʒiən/	/ɒɹəˈlɒjɒn/
horologium	/hɔɹəˈloʊd͡ʒiəm/	/hɒɹəˈləʊd͡ʒɪəm/
horomazes	/hɔ.ɹəʊˈmæ.zɪs/	/hɒ.ɹəʊˈmɑːzɪs/
horometry	/həˈɹɒmətɹi/	/həˈɹɒmətɹi/
horoscope	/ˈhɔ.ɹəˌskoʊp/	
horowitz	/ˈhɔɹ.ə.wɪts/	
horozhanivka	/hɒɹɒˈʒanɪvkə/	/hɒɹɒˈʒanɪvkə/
horozhanka	/hɒɹɒˈʒankə/	/hɒɹɒˈʒankə/
horozhene	/hɒˈɹɔːʒɛneɪ/	/hɒˈɹɔːʒɛneɪ/
horrendously	/həˈɹɛndəsli/	/həˈɹɛndəsli/
horrible	/ˈhɔɹ.ɪ.bəl/	/ˈhɒɹ.ɪ.bəl/
horribler	/ˈhɒɹɪb(ə)lə(ɹ)/	/ˈhɒɹɪb(ə)lə(ɹ)/
horribly	/ˈhɔɹəbli/	
horrid	/ˈhɔ.ɹɪd/	
horrific	/həˈɹɪfɪk/	/həˈɹɪfɪk/
horrification	/ˌhɔɹɪfəˈkeɪʃən/	/ˌhɒɹɪfɪˈkeɪʃən/
horrify	/ˈhɔɹəfaɪ/	/ˈhɒɹɪfaɪ/
horripilant	/həˈɹɪpɪlənt/	/həˈɹɪpɪlənt/
horripilate	/hɔˈɹɪpəˌleɪt/	/hɒˈɹɪpɪˌleɪt/
horripilated	/hɑˌɹipiˈleɪtid/	/hɒˌɹɪpɪˈleɪtɪd/
horripilating	/hɑˌɹipiˈleɪtiŋ/	/hɒˌɹɪpɪˈleɪtɪŋ/
horror	/ˈhɔɹ.ɚ/	/ˈhɒɹ.ə/
horrorsome	/ˈhɔɹɚsəm/	/ˈhɒɹəsəm/
horse	/hoɹs/	/hɔːs/
horse-comb	/ˈhɔɹsˌkoʊm/	/ˈhɔːsˌkəʊm/
horseback	/ˈhɔɹsˌbæk/	/ˈhɔːsˌbæk/
horsefly	/ˈhoɹsˌflaɪ/	
horseheal	/ˈhɔɹshiːl/	/ˈhɔːshiːl/
horseman	/ˈhɔɹsmən/	/ˈhɔːsmən/
horsemen	/ˈhɔɹsmən/	/ˈhɔːsmən/
horseness		/hɔːsnəs/
horsepower	/ˈhɔɹsˌpaʊɚ/	/ˈhɔːsˌpaʊə/
horseradish	/ˈhɔɹsɹædɪʃ/	/ˈhɔːsɹædɪʃ/
horseradished	/ˈhɔɹsɹædɪʃt/	/ˈhɔːsɹædɪʃt/
horses	/ˈhoɹsɪz/	
horseshoe	/ˈhɔːɹs.ʃuː/	/ˈhɔːs.ʃuː/
horsey	/ˈhɔː(ɹ)si/	/ˈhɔː(ɹ)si/
horsiness		/hɔːsinəs/
horsmonden	/hɔːzmənˈdɛn/	/hɔːzmənˈdɛn/
horsy	/ˈhɔɹsi/	/ˈhɔːsi/
hortative	/ˈhɔɹtətɪv/	/ˈhɔːtətɪv/
hortatory	/ˈhɔɹtətɔɹi/	
hortense	/(h)ɔː(ɹ)tɑ̃s/	/(h)ɔː(ɹ)tɑ̃s/
hortensia	/hɔː(ɹ).tɛn.ziə/	/hɔː(ɹ).tɛn.ziə/
horticulture	/ˈhɔɹ.tɪˌkʌl.t͡ʃɚ/	/ˈhɔː.tɪˌkʌl.tʃə(ɹ)/
horton	/ˈhɔɹ.tən/	/ˈhɔː.tən/
hortorium	/hɔɹˈtɔɹi.əm/	
hortulan	/ˈhɔː(ɹ)tjʊlən/	/ˈhɔː(ɹ)tjʊlən/
horus	/[hɔːɹəs]/	
hose	/hoʊz/	/həʊz/
hosea	/ˌhoʊˈziːə/	
hosed	/hoʊzd/	/həʊzd/
hoser	/ˈhoʊ̯zɚ/	/ˈhəʊ̯zə/
hoses	/ˈhoʊzɪz/	/ˈhəʊzɪz/
hosesuit		/ˌhəʊzˈsuːt/
hoshcha	/ˈhɒʃtʃə/	/ˈhɒʃtʃə/
hosier	/ˈhoʊ.ʒɚ/	/ˈhəʊ.ʒə(ɹ)/
hosiery	/ˈhoʊʒəɹi/	
